"","CatalogNumber","YearCollected","MonthCollected","DayCollected","IndividualFishID","Dissector_and_Examiner","DissectionDate","Sex","TotalLength_mm","StandardLength_mm","Weight_mg","CI","combo","Latitude","Longitude","ACANTH.BIGB","ACANTH.BKR","CEST.COMP","CEST.GODZ","CEST.L","CEST.NTG","CEST.PEA","CEST.UNK","CEST.VIT","COPE.CL","COPE.GRAB","META.HS","META.UNK","MONO.DACT","MONO.GYRO","MONO.LG","MYX.GEOM","MYX.GO","MYX.THEL","MYXO.BC","MYXO.SBAD","MYXO.UNK","MYXO.UP","NEM.CAP","NEM.CONA","NEM.DICH","NEM.LARV","NEM.TRBK","NEM.UNK","TREM.BUC","TREM.MET","TREM.METAF","TREM.METAGS","TREM.MS","TREM.NEA","TREM.RNDA","TREM.SSS","TREM.UNK"
"92",120278,1981,1,22,"120278_04","DJB KL","6/17/2024",NA,610,51,"184.1","impact","impact_1974-1983",30.70222,-89.84417,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0
"93",128696,1983,1,27,"128696_01","SC DJB","6/18/2024",NA,460,37,"71.4","control","control_1974-1983",30.7825,-89.82027,0,0,NA,0,0,0,0,0,0,0,0,0,0,2,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"94",128696,1983,1,27,"128696_04","DJB DMDM","6/18/2024",NA,560,45,"140.6","control","control_1974-1983",30.7825,-89.82027,0,0,NA,0,0,0,0,0,0,0,0,0,0,6,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
"95",128696,1983,1,27,"128696_02","JT CJW","6/18/2024",NA,535,40,"110.8","control","control_1974-1983",30.7825,-89.82027,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0
"96",128696,1983,1,27,"128696_03","IJ DJB/CJW","6/18/2024",NA,670,48,"186.8","control","control_1974-1983",30.7825,-89.82027,0,0,NA,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,2,0
"97",138233,1984,10,19,"138233_01","SC CLW","6/17/2024",NA,500,41,"103.8","impact","impact_1984-1993",30.74055,-89.82694,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0
"98",138233,1984,10,19,"138233_04","DJB DJB/GMC","6/17/2024",NA,480,37,"83.3","impact","impact_1984-1993",30.74055,-89.82694,0,0,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0
"99",138233,1984,10,19,"138233_03","DJB DJB/CJW","6/17/2024",NA,420,38,"81.8","impact","impact_1984-1993",30.74055,-89.82694,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"100",138233,1984,10,19,"138233_02","SC DMDM","6/17/2024","F",520,41,"117","impact","impact_1984-1993",30.74055,-89.82694,0,0,NA,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
"101",140323,1985,4,25,"140323_04","JT SC/CJW","6/20/2024",NA,460,35,"63.1","impact","impact_1984-1993",30.75667,-89.82611,0,0,NA,0,0,0,0,0,0,0,0,0,0,2,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102",140323,1985,4,25,"140323_01","IJ DJB/CJW","6/20/2024",NA,340,27,"21","impact","impact_1984-1993",30.75667,-89.82611,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,0
"103",140323,1985,4,25,"140323_02","JT SC/CJW","6/20/2024",NA,470,36,"80.1","impact","impact_1984-1993",30.75667,-89.82611,0,0,NA,0,0,0,0,0,0,0,0,0,0,12,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"104",140323,1985,4,25,"140323_03","IJ SC/DMDM","6/20/2024",NA,630,51,"204.7","impact","impact_1984-1993",30.75667,-89.82611,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0
"105",140348,1985,4,25,"140348_01","KL","7/12/2023",NA,810,68,"na","impact","impact_1984-1993",30.705,-89.84611,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"106",150524,1987,10,29,"150524_04","DJB KL","6/13/2024","F",510,40,"76.2","impact","impact_1984-1993",30.705,-89.84611,0,0,NA,0,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0
"107",150524,1987,10,29,"150524_02","IJ KL","6/13/2024",NA,940,72,"830.2","impact","impact_1984-1993",30.705,-89.84611,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"108",150524,1987,10,29,"150524_01","DJB DJB KL","6/13/2024",NA,620,51,"204","impact","impact_1984-1993",30.705,-89.84611,0,0,NA,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,4,0,0,0,0,0
"109",150524,1987,10,29,"150524_03","SC KL","6/14/2024",NA,540,42,"104.9","impact","impact_1984-1993",30.705,-89.84611,0,0,NA,0,0,0,0,0,0,0,0,0,1,2,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"110",157327,1990,1,25,"157327_02","DJB CJW","6/21/2024",NA,720,58,"302.4",NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7,2,0,0,0,0,0,0
"111",157327,1990,1,25,"157327_01","DJB GMC","6/21/2024",NA,830,69,"584",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
"112",157327,1990,1,25,"157327_04","SC JT/KL","6/21/2024",NA,710,58,"329.8",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,0,0
"113",157327,1990,1,25,"157327_03","SC GMC","6/21/2024",NA,730,60,"354.3",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0
"114",159201,1990,10,19,"159201_03","GMC ","6/21/2024",NA,800,61,"528.7","impact","impact_1984-1993",30.70222,-89.84417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,NA,0,0,0,0,0
"115",159201,1990,10,19,"159291_01","DJB/ DMDM","6/24/2024",NA,730,59,"394.4","impact","impact_1984-1993",30.70222,-89.84417,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
"116",159201,1990,10,19,"159201_04","KL/SC","6/24/2024","na",710,61,"340.2","impact","impact_1984-1993",30.70222,-89.84417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,0,0,0,0
"117",159201,1994,10,19,"159201_02","SC CJW","6/24/2024",NA,540,71,"716.6","impact","impact_1984-1993",30.70222,-89.84417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
"118",159966,1991,1,3,"159966_04","SC CLW","6/14/2024",NA,590,51,"211.2","control","control_1984-1993",30.77583,-89.82722,0,0,NA,0,0,0,0,0,0,0,0,0,2,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0
"119",159966,1991,1,3,"15966_02","DJB DMDM","6/14/2024",NA,590,42,"164.9","control","control_1984-1993",30.77583,-89.82722,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120",159966,1991,1,3,"159966_03","IJ KL","6/14/2024",NA,690,53,"314.3","control","control_1984-1993",30.77583,-89.82722,0,0,NA,0,0,0,0,0,0,0,0,0,0,2,2,0,0,NA,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"121",159966,1991,1,3,"159966_01","JT KL","6/14/2024",NA,360,26,"28.8","control","control_1984-1993",30.77583,-89.82722,0,0,NA,0,0,0,0,2,0,0,0,0,2,0,0,0,0,NA,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"122",160032,1991,1,3,"160032_02","DJB DMDM","6/21/2024",NA,850,70,"635.1","impact","impact_1984-1993",30.70222,-89.84417,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0
"123",160032,1991,1,3,"160032_04","DJB SC/KL","6/21/2024",NA,810,62,"497.4","impact","impact_1984-1993",30.70222,-89.84417,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"124",160032,1991,1,3,"160032_03","DJB KL/CLW","6/21/2024",NA,830,71,"580.4","impact","impact_1984-1993",30.70222,-89.84417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,NA,5,NA,0,0,0,2,0
"125",160032,1991,1,3,"160032_01","DJB DMDM","6/21/2024",NA,820,69,"561.4","impact","impact_1984-1993",30.70222,-89.84417,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"126",160352,1996,4,26,"160352_04","SC GMC","6/18/2024",NA,900,76,"779","impact","impact_1984-1993",30.70222,-89.84417,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,4,0,0,0,0,0,0
"127",160352,1996,4,26,"160352_02","DJB SC/KL","6/18/2024","F",640,54,"235.7","impact","impact_1984-1993",30.70222,-89.84417,0,0,NA,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"128",160352,1996,4,26,"160352_01","SC SC/GMC","6/18/2024","F",600,49,"195.8","impact","impact_1984-1993",30.70222,-89.84417,0,0,NA,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"129",160352,1996,4,26,"160352_03","DJB IJ/KL","6/18/2024",NA,740,60,"417.2","impact","impact_1984-1993",30.70222,-89.84417,0,0,NA,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0
"130",162883,1992,4,24,"162883_01","DJB CJW","6/21/2024",NA,400,33,"49.2","control","control_1984-1993",30.76528,-89.83222,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
"131",162883,1992,4,24,"162883_04","SC DMDM","6/21/2024",NA,880,73,"672.4","control","control_1984-1993",30.76528,-89.83222,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
"132",162883,1992,4,24,"162883_02","SC IJ/GMC","6/21/2024",NA,700,57,"280.7","control","control_1984-1993",30.76528,-89.83222,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,32,0,0,0,0,0
"133",162883,1992,4,24,"162883_03","DJB KL","6/21/2024",NA,780,63,"407","control","control_1984-1993",30.76528,-89.83222,0,0,0,0,0,0,0,0,0,0,2,0,0,4,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,1,5,84,0,1,0,0,0
"134",167348,1993,7,2,"167348_03","JT SC","6/20/2024","F",480,36,"83","control","control_1984-1993",30.7825,-89.82027,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
"135",167348,1993,7,2,"167348_01","SC KL/SC","6/20/2024",NA,610,49,"193.4","control","control_1984-1993",30.7825,-89.82027,0,0,NA,0,0,0,0,0,0,0,0,0,0,4,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,3,0,12,8,0,1,0,0,1
"136",167348,1993,7,2,"167348_02","DJB DMDM","6/20/2024",NA,440,37,"69.6","control","control_1984-1993",30.7825,-89.82027,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"137",167348,1993,7,2,"167348_04","IJ SC/KL","6/20/2024","F",540,44,"143.6","control","control_1984-1993",30.7825,-89.82027,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,92,0,0,0,0,0
"138",169485,1994,1,15,"169485_03","DJB DMDM","6/24/2024",NA,470,38,"84.5","impact","impact_1994-2003",30.75667,-89.82611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,12,0,0,0,0,0
"139",169485,1994,1,15,"169485_02","DJB SC CJW","6/24/2024",NA,370,30,"37.6","impact","impact_1994-2003",30.75667,-89.82611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
"140",169485,1994,1,15,"169485_01","JT  SC/ CJW","6/24/2024","na",400,31,"43.7","impact","impact_1994-2003",30.75667,-89.82611,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0
"141",169485,1994,1,15,"169485_04","IJ GMC/DMDM","6/24/2024",NA,400,31,"41.8","impact","impact_1994-2003",30.75667,-89.82611,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,130,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"142",169529,1994,1,15,"169529_03","JT SC / CJW","6/24/2024","na",820,69,"595","impact","impact_1994-2003",30.70222,-89.84417,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"143",169529,1994,1,15,"169529_02","DJB CJW","6/24/2024",NA,710,59,"277.5","impact","impact_1994-2003",30.70222,-89.84417,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"144",169529,1994,1,15,"169529_01","JT SC/KL","6/24/2024",NA,820,69,"599.1","impact","impact_1994-2003",30.70222,-89.84417,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,15,8,7,0,0,0,0,0
"145",169529,1994,1,15,"169529_04","DJB SC/GMC","6/24/2024",NA,720,64,"442.2","impact","impact_1994-2003",30.70222,-89.84417,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,8,5,1,0,0,0,4,0
"146",169820,1994,4,9,"169820_01","IJ GMC","6/18/2024","F",710,54,"355.4","impact","impact_1994-2003",30.70222,-89.84417,0,0,NA,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,1,1,0,0,0,0,0
"147",169820,1994,4,9,"169820_02","SC DJB/KL","6/18/2024",NA,710,59,"307.7","impact","impact_1994-2003",30.70222,-89.84417,1,0,NA,0,0,0,0,0,0,0,0,0,0,2,0,0,0,NA,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
"148",169820,1994,4,9,"169820_04","JT GMC","6/18/2024","F",740,59,"398.6","impact","impact_1994-2003",30.70222,-89.84417,0,0,NA,0,0,0,0,0,0,0,0,0,0,6,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,1,0,0
"149",169820,1994,4,9,"169820_03","SC DJB/DMDM","6/18/2024","F",560,46,"139.9","impact","impact_1994-2003",30.70222,-89.84417,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"150",172508,1995,1,14,"172508_02","DJB CLW","6/13/2024",NA,390,30,"39.6","control","control_1994-2003",30.7825,-89.82027,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0
"151",172508,1995,1,14,"172508_4","SC KL ","6/14/2024",NA,460,36,"69.6","control","control_1994-2003",30.7825,-89.82027,0,0,NA,0,0,0,0,0,0,0,0,0,0,2,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"152",172508,1995,1,14,"172508_01","SC GMC","6/13/2024","F",390,31,"55.4","control","control_1994-2003",30.7825,-89.82027,0,0,NA,0,0,0,0,0,0,0,0,0,1,2,0,0,0,NA,0,0,0,3,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0
"153",172508,1995,1,14,"172508_03","DJB CLW","6/13/2024",NA,430,33,"52.5","control","control_1994-2003",30.7825,-89.82027,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0
"154",177852,1996,1,13,"177852_02","SC KL","6/17/2024",NA,390,32,"49.7","impact","impact_1994-2003",30.73694,-89.82694,0,0,NA,0,0,0,0,0,0,0,0,0,0,4,0,0,0,NA,2,0,0,0,0,0,0,0,0,0,0,0,5,0,13,0,0,0,0,0
"155",177852,1996,1,13,"177852_03","DJB KL","6/17/2024",NA,350,28,"50.4","impact","impact_1994-2003",30.73694,-89.82694,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,5,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0
"156",177852,1996,1,13,"177852_04","SC GMC","6/17/2024",NA,360,28,"31.2","impact","impact_1994-2003",30.73694,-89.82694,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"157",177852,1996,1,13,"177852_01","DJB GMC","6/17/2024","F",400,31,"81.2","impact","impact_1994-2003",30.73694,-89.82694,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"158",178363,1996,4,6,"178363_03","SC CLW","6/13/2024",NA,330,29,"29.5","control","control_1994-2003",30.77611,-89.82722,0,0,NA,0,0,0,0,0,0,0,0,0,0,6,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
"159",178363,1996,4,6,"178363_04","SC CLW","6/13/2024",NA,410,32,"46.6","control","control_1994-2003",30.77611,-89.82722,0,0,NA,0,0,0,0,0,0,0,0,0,0,6,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0
"160",178363,1996,4,6,"178363_02","JT CLW","6/13/2024",NA,415,31,"58.8","control","control_1994-2003",30.77611,-89.82722,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0
"161",178363,1996,4,6,"178363_01","DJB CJW/GMC","6/13/2024","M",380,33,"48.5","control","control_1994-2003",30.77611,-89.82722,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
"162",182098,1997,1,4,"182098_02","SC GMC","6/20/2024",NA,760,63,"396.7","control","control_1994-2003",30.77611,-89.82777,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0
"163",182098,1997,1,4,"182098_04","DJB CJW/KL","6/20/2024",NA,740,63,"360.8","control","control_1994-2003",30.77611,-89.82777,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,1,0,0,2,0
"164",182098,1997,1,4,"182098_01","SC IJ/KL","6/20/2024",NA,830,69,"611.7","control","control_1994-2003",30.77611,-89.82777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,4,146,0,0,0,0,0
"165",182098,1997,1,4,"182098_03","DJB CLW","6/20/2024",NA,700,58,"400.1","control","control_1994-2003",30.77611,-89.82777,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,18,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,1,0,0,0
"166",182476,1997,4,13,"182456_01","SC CJW","6/13/2024",NA,360,27,"34.9","control","control_1994-2003",30.77611,-89.82777,0,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,13,0,0,0,0,0
"167",182476,1997,4,13,"182476_03","SC GMC","6/14/2024",NA,460,37,"72.3","control","control_1994-2003",30.77611,-89.82777,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"168",182476,1997,4,13,"182476_04","DJB DMDM GMC","6/13/2024",NA,700,57,"393.1","control","control_1994-2003",30.77611,-89.82777,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0
"169",182476,1997,4,13,"182476_02","SC SC/CJW","6/13/2024",NA,410,32,"48.5","control","control_1994-2003",30.77611,-89.82777,0,0,NA,0,0,0,0,0,0,0,0,0,2,0,0,0,0,NA,6,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0
"170",184043,1997,6,28,"184043_04","sd acl gmc","4/30/2024","f",640,52,"na","control","control_1994-2003",30.7825,-89.82027,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0
"171",184043,1997,6,28,"184043_02","sd cjw","4/30/2024","na",650,53,"na","control","control_1994-2003",30.7825,-89.82027,0,0,NA,1,0,0,1,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,2,0,0,0,0,0,0
"172",184043,1997,6,28,"184043_01","sd kl","4/30/2024","f",640,53,"na","control","control_1994-2003",30.7825,-89.82027,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"173",184043,1997,6,28,"184043_03","SD KL","4/30/2024",NA,470,38,"na","control","control_1994-2003",30.7825,-89.82027,0,0,NA,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"174",187125,1999,1,16,"187125_02","DJB SC/CJW","6/24/2024","na",750,63,"446.1","impact","impact_1994-2003",30.75444,-89.82722,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"175",187125,1999,1,16,"187125_01","SC SC/GMC","6/24/2024","na",850,72,"664.2","impact","impact_1994-2003",30.75444,-89.82722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"176",187125,1999,1,16,"187125_04","JT/DMDM","6/24/2024","na",390,30,"40.8","impact","impact_1994-2003",30.75444,-89.82722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"177",187125,1999,1,16,"187125_03","ij gmc","6/24/2024","na",300,20,"20.2","impact","impact_1994-2003",30.75444,-89.82722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0
"178",187137,1999,1,16,"187137_04","JT SC/CJW","6/20/2024",NA,365,28,"34.5","impact","impact_1994-2003",30.74195,-89.82528,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"179",187137,1999,1,16,"187137_03","JT KL","6/20/2024","M",440,32,"60","impact","impact_1994-2003",30.74195,-89.82528,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,104,10,3,0,0,0,0,0
"180",187137,1999,1,16,"187137_01","SC KL","6/20/2024",NA,460,39,"775","impact","impact_1994-2003",30.74195,-89.82528,0,0,NA,0,0,0,0,0,0,0,0,0,0,2,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,0,1,0,0,0
"181",187137,1999,1,16,"187137_02","JT SC/GMC","6/20/2024",NA,500,39,"96.6","impact","impact_1994-2003",30.74195,-89.82528,0,0,NA,0,0,0,0,0,0,0,0,0,0,6,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,17,0,4,0,0,0,0,0
"182",190278,2000,1,8,"190278_01","IJ CJW","6/20/2024",NA,740,60,"269","control","control_1994-2003",30.77611,-89.82777,0,0,NA,1,0,0,0,0,0,0,0,0,0,4,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0
"183",190278,2000,1,8,"190278_03","DJB SC/GMC","6/20/2024",NA,710,57,"353","control","control_1994-2003",30.77611,-89.82777,0,0,NA,0,0,0,0,0,0,0,0,0,0,10,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"184",190278,2000,1,8,"190278_02","JT SC/KL","6/20/2024",NA,740,58,"360.6","control","control_1994-2003",30.77611,-89.82777,0,0,NA,0,0,0,0,0,0,0,0,0,0,24,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,21,268,0,1,0,0,0
"185",190278,2000,1,8,"190278_04","JT SC/DMDM","6/20/2024",NA,710,55,"265.3","control","control_1994-2003",30.77611,-89.82777,0,0,NA,0,0,0,0,0,0,0,0,0,0,10,2,2,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,16,0,333,0,1,0,0,0
